"","id","agencyID","Name.en","Name.lt","Description.en","Description.lt","version","uri","urn","isExternalReference","isFinal","validFrom","validTo","dsdRef"
"5540","SSSP120101R003_MIS1981_218_2_1","LSD","SSSP120101R003 - Books and magazines lent in libraries","SSSP120101R003 - Iðduota knygø ir þurnalø visose Kultûros ministerijos bibliotekose","Total (1975 - 1980) (Not be renewed)","Suminis (1975 - 1980) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R003_MIS1981_218_2_1(1.0)",FALSE,FALSE,NA,NA,"MIS1981_218_2_1"
"5541","SSSP120101R004_MIS1991_94_1_2","LSD","SSSP120101R004 - Books and magazines in libraries","SSSP120101R004 - Knygos ir þurnalai bibliotekose","Populated locality (1985 - 1990) (Not be renewed)","Gyvenamoji vietovë (1985 - 1990) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R004_MIS1991_94_1_2(1.0)",FALSE,FALSE,NA,NA,"MIS1991_94_1_2"
"5542","SSSP120101R004_MIS1991_94_2_2","LSD","SSSP120101R004 - Books and magazines in libraries","SSSP120101R004 - Knygos ir þurnalai bibliotekose","Total (1985 - 1990) (Not be renewed)","Suminis (1985 - 1990) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R004_MIS1991_94_2_2(1.0)",FALSE,FALSE,NA,NA,"MIS1991_94_2_2"
"5543","SSSP120101R004_MIS1965_192_1_2","LSD","SSSP120101R004 - Books and magazines in libraries","SSSP120101R004 - Knygos ir þurnalai bibliotekose","Total (1940 - 1964) (Not be renewed)","Suminis (1940 - 1964) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R004_MIS1965_192_1_2(1.0)",FALSE,FALSE,NA,NA,"MIS1965_192_1_2"
"5544","SSSP120101R004_MIS1971_346_1_2","LSD","SSSP120101R004 - Books and magazines in libraries","SSSP120101R004 - Knygos ir þurnalai bibliotekose","Total (1965 - 1969) (Not be renewed)","Suminis (1965 - 1969) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R004_MIS1971_346_1_2(1.0)",FALSE,FALSE,NA,NA,"MIS1971_346_1_2"
"5545","SSSP120101R004_MIS1971_346_2_2","LSD","SSSP120101R004 - Books and magazines in libraries","SSSP120101R004 - Knygos ir þurnalai bibliotekose","Populated locality (1940 - 1970) (Not be renewed)","Gyvenamoji vietovë (1940 - 1970) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R004_MIS1971_346_2_2(1.0)",FALSE,FALSE,NA,NA,"MIS1971_346_2_2"
"5546","SSSP120101R004_MIS1976_274_2_2","LSD","SSSP120101R004 - Books and magazines in libraries","SSSP120101R004 - Knygos ir þurnalai bibliotekose","Populated locality (1971 - 1975) (Not be renewed)","Gyvenamoji vietovë (1971 - 1975) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R004_MIS1976_274_2_2(1.0)",FALSE,FALSE,NA,NA,"MIS1976_274_2_2"
"5547","SSSP120101R004_MIS1981_218_1_2","LSD","SSSP120101R004 - Books and magazines in libraries","SSSP120101R004 - Knygos ir þurnalai bibliotekose","Populated locality (1976 - 1980) (Not be renewed)","Gyvenamoji vietovë (1976 - 1980) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R004_MIS1981_218_1_2(1.0)",FALSE,FALSE,NA,NA,"MIS1981_218_1_2"
"5548","SSSP120101R004_MIS1986_184_2_2","LSD","SSSP120101R004 - Books and magazines in libraries","SSSP120101R004 - Knygos ir þurnalai bibliotekose","Populated locality (1950 - 1984) (Not be renewed)","Gyvenamoji vietovë (1950 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R004_MIS1986_184_2_2(1.0)",FALSE,FALSE,NA,NA,"MIS1986_184_2_2"
"5549","SSSP120101R004_MIS1986_185_1_2","LSD","SSSP120101R004 - Books and magazines in libraries","SSSP120101R004 - Knygos ir þurnalai bibliotekose","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R004_MIS1986_185_1_2(1.0)",FALSE,FALSE,NA,NA,"MIS1986_185_1_2"
"5550","SSSP120101R004_MIS1976_273_2._3","LSD","SSSP120101R004 - Books and magazines in libraries","SSSP120101R004 - Knygos ir þurnalai bibliotekose","Total (1971 - 1974) (Not be renewed)","Suminis (1971 - 1974) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R004_MIS1976_273_2._3(1.0)",FALSE,FALSE,NA,NA,"MIS1976_273_2._3"
"5551","SSSP120101R005_MIS1981_218_2_2","LSD","SSSP120101R005 - Books and magazines in libraries","SSSP120101R005 - Knygø ir þurnalø visose Kultûros ministerijos bibliotekose","Total (1975 - 1980) (Not be renewed)","Suminis (1975 - 1980) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R005_MIS1981_218_2_2(1.0)",FALSE,FALSE,NA,NA,"MIS1981_218_2_2"
"5552","SSSP120101R006_MIS1991_94_2_3","LSD","SSSP120101R006 - Library users","SSSP120101R006 - Skaitytojai","Total (1985 - 1990) (Not be renewed)","Suminis (1985 - 1990) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R006_MIS1991_94_2_3(1.0)",FALSE,FALSE,NA,NA,"MIS1991_94_2_3"
"5553","SSSP120101R006_MIS1986_185_1_3","LSD","SSSP120101R006 - Library users","SSSP120101R006 - Skaitytojai","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R006_MIS1986_185_1_3(1.0)",FALSE,FALSE,NA,NA,"MIS1986_185_1_3"
"5554","SSSP120101R007_MIS1981_218_2_3","LSD","SSSP120101R007 - Library users","SSSP120101R007 - Skaitytojai visose Kultûros ministerijos bibliotekose","Total (1975 - 1980) (Not be renewed)","Suminis (1975 - 1980) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R007_MIS1981_218_2_3(1.0)",FALSE,FALSE,NA,NA,"MIS1981_218_2_3"
"5555","SSSP120101R008_MIS1971_346_1_5","LSD","SSSP120101R008 - Population per library","SSSP120101R008 - Vienai bibliotekai tenka gyventojø","Total (1965 - 1969) (Not be renewed)","Suminis (1965 - 1969) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R008_MIS1971_346_1_5(1.0)",FALSE,FALSE,NA,NA,"MIS1971_346_1_5"
"5556","SSSP120101R008_MIS1976_273_2._6","LSD","SSSP120101R008 - Population per library","SSSP120101R008 - Vienai bibliotekai tenka gyventojø","Total (1971 - 1974) (Not be renewed)","Suminis (1971 - 1974) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R008_MIS1976_273_2._6(1.0)",FALSE,FALSE,NA,NA,"MIS1976_273_2._6"
"5557","SSSP120101R009_MIS1991_94_2_4","LSD","SSSP120101R009 - Number of books and magazines per library","SSSP120101R009 - Vienai bibliotekai tenka knygø ir þurnalø","Total (1985 - 1990) (Not be renewed)","Suminis (1985 - 1990) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R009_MIS1991_94_2_4(1.0)",FALSE,FALSE,NA,NA,"MIS1991_94_2_4"
"5558","SSSP120101R009_MIS1971_346_1_6","LSD","SSSP120101R009 - Number of books and magazines per library","SSSP120101R009 - Vienai bibliotekai tenka knygø ir þurnalø","Total (1965 - 1969) (Not be renewed)","Suminis (1965 - 1969) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R009_MIS1971_346_1_6(1.0)",FALSE,FALSE,NA,NA,"MIS1971_346_1_6"
"5559","SSSP120101R009_MIS1986_185_1_4","LSD","SSSP120101R009 - Number of books and magazines per library","SSSP120101R009 - Vienai bibliotekai tenka knygø ir þurnalø","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R009_MIS1986_185_1_4(1.0)",FALSE,FALSE,NA,NA,"MIS1986_185_1_4"
"5560","SSSP120101R009_MIS1976_273_2._7","LSD","SSSP120101R009 - Number of books and magazines per library","SSSP120101R009 - Vienai bibliotekai tenka knygø ir þurnalø","Total (1971 - 1974) (Not be renewed)","Suminis (1971 - 1974) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R009_MIS1976_273_2._7(1.0)",FALSE,FALSE,NA,NA,"MIS1976_273_2._7"
"5561","SSSP120101R010_MIS1986_185_1_5","LSD","SSSP120101R010 - Number of users per library","SSSP120101R010 - Vienai bibliotekai tenka skaitytojø","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R010_MIS1986_185_1_5(1.0)",FALSE,FALSE,NA,NA,"MIS1986_185_1_5"
"5562","SSSP120101R011_MIS1981_218_2_4","LSD","SSSP120101R011 - Avarage of books and magazines per library","SSSP120101R011 - Vienai Kultûros ministerijos bibliotekai vidutiniðkai tenka knygø ir þurnalø ","Total (1975 - 1980) (Not be renewed)","Suminis (1975 - 1980) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R011_MIS1981_218_2_4(1.0)",FALSE,FALSE,NA,NA,"MIS1981_218_2_4"
"5563","SSSP120101R012_MIS1971_346_1_7","LSD","SSSP120101R012 - Number of books in public libraries per capita","SSSP120101R012 - Vienam gyventojui tenka knygø ","Total (1965 - 1969) (Not be renewed)","Suminis (1965 - 1969) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R012_MIS1971_346_1_7(1.0)",FALSE,FALSE,NA,NA,"MIS1971_346_1_7"
"5564","SSSP120101R012_MIS1976_273_2._8","LSD","SSSP120101R012 - Number of books in public libraries per capita","SSSP120101R012 - Vienam gyventojui tenka knygø ","Total (1971 - 1974) (Not be renewed)","Suminis (1971 - 1974) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R012_MIS1976_273_2._8(1.0)",FALSE,FALSE,NA,NA,"MIS1976_273_2._8"
"5565","SSSP120101R013_MIS1986_185_1_6","LSD","SSSP120101R013 - Average number of books and magazines lent per user","SSSP120101R013 - Vienam skaitytojui iðduota knygø ir þurnalø","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R013_MIS1986_185_1_6(1.0)",FALSE,FALSE,NA,NA,"MIS1986_185_1_6"
"5566","SSSP120101R014_MIS1986_185_1_7","LSD","SSSP120101R014 - Average number of books and magazines per user","SSSP120101R014 - Vienam skaitytojui tenka knygø ir þurnalø","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R014_MIS1986_185_1_7(1.0)",FALSE,FALSE,NA,NA,"MIS1986_185_1_7"
"5567","SSSP120101R015_MIS1965_192_1_5","LSD","SSSP120101R015 - Public libraries","SSSP120101R015 - Vieðosios bibliotekos","Total (1940 - 1964) (Not be renewed)","Suminis (1940 - 1964) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R015_MIS1965_192_1_5(1.0)",FALSE,FALSE,NA,NA,"MIS1965_192_1_5"
"5568","SSSP120101R015_MIS1971_346_1_8","LSD","SSSP120101R015 - Public libraries","SSSP120101R015 - Vieðosios bibliotekos","Total (1965 - 1969) (Not be renewed)","Suminis (1965 - 1969) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R015_MIS1971_346_1_8(1.0)",FALSE,FALSE,NA,NA,"MIS1971_346_1_8"
"5569","SSSP120101R015_MIS1976_273_2._9","LSD","SSSP120101R015 - Public libraries","SSSP120101R015 - Vieðosios bibliotekos","Total (1971 - 1974) (Not be renewed)","Suminis (1971 - 1974) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120101R015_MIS1976_273_2._9(1.0)",FALSE,FALSE,NA,NA,"MIS1976_273_2._9"
"5570","SSSP120102R001_MIS1991_97_2_1","LSD","SSSP120102R001 - Cinema visits, over the year","SSSP120102R001 - Apsilankymai kino seansuose","Populated locality (1985 - 1990) (Not be renewed)","Gyvenamoji vietovë (1985 - 1990) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R001_MIS1991_97_2_1(1.0)",FALSE,FALSE,NA,NA,"MIS1991_97_2_1"
"5571","SSSP120102R001_MIS1965_193_3_1","LSD","SSSP120102R001 - Cinema visits, over the year","SSSP120102R001 - Apsilankymai kino seansuose","Total (1958 - 1964) (Not be renewed)","Suminis (1958 - 1964) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R001_MIS1965_193_3_1(1.0)",FALSE,FALSE,NA,NA,"MIS1965_193_3_1"
"5572","SSSP120102R001_MIS1971_350_2_1","LSD","SSSP120102R001 - Cinema visits, over the year","SSSP120102R001 - Apsilankymai kino seansuose","Total (1965 - 1969) (Not be renewed)","Suminis (1965 - 1969) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R001_MIS1971_350_2_1(1.0)",FALSE,FALSE,NA,NA,"MIS1971_350_2_1"
"5573","SSSP120102R001_MIS1976_279_1_1","LSD","SSSP120102R001 - Cinema visits, over the year","SSSP120102R001 - Apsilankymai kino seansuose","Total (1970 - 1975) (Not be renewed)","Suminis (1970 - 1975) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R001_MIS1976_279_1_1(1.0)",FALSE,FALSE,NA,NA,"MIS1976_279_1_1"
"5574","SSSP120102R001_MIS1981_221_3_1","LSD","SSSP120102R001 - Cinema visits, over the year","SSSP120102R001 - Apsilankymai kino seansuose","Total (1976 - 1980) (Not be renewed)","Suminis (1976 - 1980) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R001_MIS1981_221_3_1(1.0)",FALSE,FALSE,NA,NA,"MIS1981_221_3_1"
"5575","SSSP120102R001_MIS1986_188_2_1","LSD","SSSP120102R001 - Cinema visits, over the year","SSSP120102R001 - Apsilankymai kino seansuose","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R001_MIS1986_188_2_1(1.0)",FALSE,FALSE,NA,NA,"MIS1986_188_2_1"
"5576","SSSP120102R002_MIS1986_188_2_2","LSD","SSSP120102R002 - Cinema visits in rural areas","SSSP120102R002 - Apsilankymai kino seansuose kaime","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R002_MIS1986_188_2_2(1.0)",FALSE,FALSE,NA,NA,"MIS1986_188_2_2"
"5577","SSSP120102R003_MIS1986_188_2_3","LSD","SSSP120102R003 - Portable cinema equipment in rural areas, compared to the total number of pieces of portable cinema equipment","SSSP120102R003 - Kilnojami kino árenginiai kaime","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R003_MIS1986_188_2_3(1.0)",FALSE,FALSE,NA,NA,"MIS1986_188_2_3"
"5578","SSSP120102R004_MIS1991_97_2_2","LSD","SSSP120102R004 - Paid pieces of cinema equipment","SSSP120102R004 - Kino árenginiai","Populated locality (1985 - 1990) (Not be renewed)","Gyvenamoji vietovë (1985 - 1990) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R004_MIS1991_97_2_2(1.0)",FALSE,FALSE,NA,NA,"MIS1991_97_2_2"
"5579","SSSP120102R004_MIS1965_193_3_2","LSD","SSSP120102R004 - Paid pieces of cinema equipment","SSSP120102R004 - Kino árenginiai","Total (1958 - 1964) (Not be renewed)","Suminis (1958 - 1964) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R004_MIS1965_193_3_2(1.0)",FALSE,FALSE,NA,NA,"MIS1965_193_3_2"
"5580","SSSP120102R004_MIS1971_350_2_2","LSD","SSSP120102R004 - Paid pieces of cinema equipment","SSSP120102R004 - Kino árenginiai","Total (1965 - 1969) (Not be renewed)","Suminis (1965 - 1969) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R004_MIS1971_350_2_2(1.0)",FALSE,FALSE,NA,NA,"MIS1971_350_2_2"
"5581","SSSP120102R004_MIS1976_279_1_2","LSD","SSSP120102R004 - Paid pieces of cinema equipment","SSSP120102R004 - Kino árenginiai","Total (1970 - 1975) (Not be renewed)","Suminis (1970 - 1975) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R004_MIS1976_279_1_2(1.0)",FALSE,FALSE,NA,NA,"MIS1976_279_1_2"
"5582","SSSP120102R004_MIS1981_221_3_2","LSD","SSSP120102R004 - Paid pieces of cinema equipment","SSSP120102R004 - Kino árenginiai","Total (1976 - 1980) (Not be renewed)","Suminis (1976 - 1980) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R004_MIS1981_221_3_2(1.0)",FALSE,FALSE,NA,NA,"MIS1981_221_3_2"
"5583","SSSP120102R004_MIS1986_188_2_4","LSD","SSSP120102R004 - Paid pieces of cinema equipment","SSSP120102R004 - Kino árenginiai","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R004_MIS1986_188_2_4(1.0)",FALSE,FALSE,NA,NA,"MIS1986_188_2_4"
"5584","SSSP120102R004_MIS1976_273_2._1","LSD","SSSP120102R004 - Paid pieces of cinema equipment","SSSP120102R004 - Kino árenginiai","Total (1971 - 1974) (Not be renewed)","Suminis (1971 - 1974) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R004_MIS1976_273_2._1(1.0)",FALSE,FALSE,NA,NA,"MIS1976_273_2._1"
"5585","SSSP120102R005_MIS1986_188_2_5","LSD","SSSP120102R005 - Cinema equipment in rural areas, compared to the total number of pieces of cinema equipment","SSSP120102R005 - Kino árenginiai kaime","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R005_MIS1986_188_2_5(1.0)",FALSE,FALSE,NA,NA,"MIS1986_188_2_5"
"5586","SSSP120102R006_MIS1986_188_2_6","LSD","SSSP120102R006 - Paid pieces of portable cinema equipment","SSSP120102R006 - Mokami kilnojamieji kino árenginiai","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R006_MIS1986_188_2_6(1.0)",FALSE,FALSE,NA,NA,"MIS1986_188_2_6"
"5587","SSSP120102R007_MIS1986_188_2_7","LSD","SSSP120102R007 - Paid pieces of stationary cinema equipment","SSSP120102R007 - Mokami stacionarûs kino árenginiai","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R007_MIS1986_188_2_7(1.0)",FALSE,FALSE,NA,NA,"MIS1986_188_2_7"
"5588","SSSP120102R008_MIS1986_188_2_8","LSD","SSSP120102R008 - Stationary cinema equipment in rural areas, compared to the total number of pieces of stationary cinema equipment","SSSP120102R008 - Stacionariniai kino árenginiai kaime","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R008_MIS1986_188_2_8(1.0)",FALSE,FALSE,NA,NA,"MIS1986_188_2_8"
"5589","SSSP120102R009_MIS1991_97_2_3","LSD","SSSP120102R009 - Average annual number of visits per capita","SSSP120102R009 - Vienam gyventojui tenka apsilankymø kino  seansuose","Populated locality (1985 - 1990) (Not be renewed)","Gyvenamoji vietovë (1985 - 1990) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R009_MIS1991_97_2_3(1.0)",FALSE,FALSE,NA,NA,"MIS1991_97_2_3"
"5590","SSSP120102R009_MIS1965_193_3_3","LSD","SSSP120102R009 - Average annual number of visits per capita","SSSP120102R009 - Vienam gyventojui tenka apsilankymø kino  seansuose","Total (1958 - 1964) (Not be renewed)","Suminis (1958 - 1964) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R009_MIS1965_193_3_3(1.0)",FALSE,FALSE,NA,NA,"MIS1965_193_3_3"
"5591","SSSP120102R009_MIS1971_350_2_3","LSD","SSSP120102R009 - Average annual number of visits per capita","SSSP120102R009 - Vienam gyventojui tenka apsilankymø kino  seansuose","Total (1965 - 1969) (Not be renewed)","Suminis (1965 - 1969) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R009_MIS1971_350_2_3(1.0)",FALSE,FALSE,NA,NA,"MIS1971_350_2_3"
"5592","SSSP120102R009_MIS1976_279_1_3","LSD","SSSP120102R009 - Average annual number of visits per capita","SSSP120102R009 - Vienam gyventojui tenka apsilankymø kino  seansuose","Total (1970 - 1975) (Not be renewed)","Suminis (1970 - 1975) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R009_MIS1976_279_1_3(1.0)",FALSE,FALSE,NA,NA,"MIS1976_279_1_3"
"5593","SSSP120102R009_MIS1981_221_3_3","LSD","SSSP120102R009 - Average annual number of visits per capita","SSSP120102R009 - Vienam gyventojui tenka apsilankymø kino  seansuose","Total (1976 - 1980) (Not be renewed)","Suminis (1976 - 1980) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R009_MIS1981_221_3_3(1.0)",FALSE,FALSE,NA,NA,"MIS1981_221_3_3"
"5594","SSSP120102R009_MIS1986_188_2_9","LSD","SSSP120102R009 - Average annual number of visits per capita","SSSP120102R009 - Vienam gyventojui tenka apsilankymø kino  seansuose","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R009_MIS1986_188_2_9(1.0)",FALSE,FALSE,NA,NA,"MIS1986_188_2_9"
"5595","SSSP120102R010_MIS1986_188_2_10","LSD","SSSP120102R010 - Average number of visits per capita in rural areas","SSSP120102R010 - Vienam gyventojui tenka apsilankymø kino  seansuose kaime","Total (1980 - 1984) (Not be renewed)","Suminis (1980 - 1984) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R010_MIS1986_188_2_10(1.0)",FALSE,FALSE,NA,NA,"MIS1986_188_2_10"
"5596","SSSP120102R011_MIS1991_97_2_4","LSD","SSSP120102R011 - Seats in stationary cinema halls","SSSP120102R011 - Vietos stacionariniø kino árenginiø þiûrovø salëse","Populated locality (1985 - 1990) (Not be renewed)","Gyvenamoji vietovë (1985 - 1990) (Neatnaujinamas)","1.0",NA,"urn:sdmx:org.sdmx.infomodel.datastructure.Dataflow=LSD:SSSP120102R011_MIS1991_97_2_4(1.0)",FALSE,FALSE,NA,NA,"MIS1991_97_2_4"
